section-id,file-id,url,heading,code-khoi,code-david,code-evan,Codes with >= 2 votes
5905,512,https://github.com/mpeltonen/sbt-idea,### Include extra test configurations,3,35,3,3
5906,513,https://github.com/fixerAPI/fixer,# Fixer -  Important Announcement,13456,13456,13456,13456
5907,513,https://github.com/fixerAPI/fixer,## Usage,3,3,3,3
5908,513,https://github.com/fixerAPI/fixer,## Installation,3,3,3,3
5909,514,https://github.com/FiloSottile/yubikey-agent,# yubikey-agent,12,12,1,12
5910,514,https://github.com/FiloSottile/yubikey-agent,## Installation,3,3,3,3
5911,514,https://github.com/FiloSottile/yubikey-agent,### macOS,3,3,3,3
5912,514,https://github.com/FiloSottile/yubikey-agent,### Linux,3,3,3,3
5913,514,https://github.com/FiloSottile/yubikey-agent,#### Arch,3,3,3,3
5914,514,https://github.com/FiloSottile/yubikey-agent,#### NixOS / nixpkgs,3,3,3,3
5915,514,https://github.com/FiloSottile/yubikey-agent,#### Other systemd-based Linux systems,3,3,36,3
5916,514,https://github.com/FiloSottile/yubikey-agent,### FreeBSD,3,3,3,3
5917,514,https://github.com/FiloSottile/yubikey-agent,### Windows,3,3,3,3
5918,514,https://github.com/FiloSottile/yubikey-agent,## Advanced topics,3,3,3,3
5919,514,https://github.com/FiloSottile/yubikey-agent,### Coexisting with other `ssh-agent`s,3,3,3,3
5920,514,https://github.com/FiloSottile/yubikey-agent,### Conflicts with `gpg-agent` and Yubikey Manager,3,3,3,3
5921,514,https://github.com/FiloSottile/yubikey-agent,### Changing PIN and PUK,3,3,3,3
5922,514,https://github.com/FiloSottile/yubikey-agent,### Unblocking the PIN with the PUK,3,3,3,3
5923,514,https://github.com/FiloSottile/yubikey-agent,### Manual setup and technical details,3,3,3,3
5924,514,https://github.com/FiloSottile/yubikey-agent,### Alternatives,3,3,3,3
5925,514,https://github.com/FiloSottile/yubikey-agent,#### Native FIDO2,3,3,3,3
5926,514,https://github.com/FiloSottile/yubikey-agent,#### `gpg-agent`,3,3,3,3
5927,514,https://github.com/FiloSottile/yubikey-agent,#### `ssh-agent` and PKCS#11,3,3,3,3
5928,514,https://github.com/FiloSottile/yubikey-agent,#### Secretive and SeKey,6,6,6,6
5929,514,https://github.com/FiloSottile/yubikey-agent,#### `pivy-agent`,6,6,6,6
5930,516,https://github.com/restic/restic,# Introduction,12356,12356,12356,12356
5931,516,https://github.com/restic/restic,# Backends,36,36,36,36
5932,516,https://github.com/restic/restic,# Design Principles,12,12,12,12
5933,516,https://github.com/restic/restic,# Reproducible Builds,35,35,35,35
5934,517,https://github.com/sharkdp/cube-composer,## Local install,3,3,3,3
5935,517,https://github.com/sharkdp/cube-composer,## Creating new levels,3,3,3,3
5936,517,https://github.com/sharkdp/cube-composer,## CI status,4,4,4,4
5937,518,https://github.com/rogchap/wombat,## Features,1,1,1,1
5938,518,https://github.com/rogchap/wombat,## Download,6,3,6,6
5939,518,https://github.com/rogchap/wombat,## Install,3,3,3,3
5940,518,https://github.com/rogchap/wombat,### MacOS,3,3,3,3
5941,518,https://github.com/rogchap/wombat,### Linux,3,3,3,3
5942,518,https://github.com/rogchap/wombat,#### Arch Linux AUR,3,3,3,3
5943,518,https://github.com/rogchap/wombat,### Windows,3,3,3,3
5944,519,https://github.com/bartblaze/PHP-backdoors,# PHP-backdoors,12,1,1,1
5945,519,https://github.com/bartblaze/PHP-backdoors,### Notes,1,1,1,1
5946,519,https://github.com/bartblaze/PHP-backdoors,### PHP tools,6,6,6,6
5947,519,https://github.com/bartblaze/PHP-backdoors,#### Other repos,6,6,6,6
5948,519,https://github.com/bartblaze/PHP-backdoors,#### Other information,56,56,56,56
5949,519,https://github.com/bartblaze/PHP-backdoors,#### Detection,6,6,6,6
5950,519,https://github.com/bartblaze/PHP-backdoors,# License,5,5,5,5
5951,520,https://github.com/butor/blackbird,### Introduction,1,1,1,1
5952,520,https://github.com/butor/blackbird,### How It Works,1,1,1,1
5953,520,https://github.com/butor/blackbird,#### Advantages,26,12,26,26
5954,520,https://github.com/butor/blackbird,### Disclaimer,8,8,8,8
5955,520,https://github.com/butor/blackbird,### Code Information,36,36,36,36
5956,520,https://github.com/butor/blackbird,### How To Test Blackbird,13,3,13,13
5957,520,https://github.com/butor/blackbird,#### Implemented Exchanges,1,1,1,1
5958,520,https://github.com/butor/blackbird,#### Potential Exchanges,1,14,1,1
5959,520,https://github.com/butor/blackbird,#### Credentials,3,3,3,3
5960,520,https://github.com/butor/blackbird,#### Blackbird Parameters,3,3,3,3
5961,520,https://github.com/butor/blackbird,#### Getting and building the software,3,3,3,3
5962,520,https://github.com/butor/blackbird,#### Ubuntu (Amazon EC2 compatible),3,3,3,3
5963,520,https://github.com/butor/blackbird,#### Docker,3,3,3,3
5964,520,https://github.com/butor/blackbird,#### Mac OS X,3,3,3,3
5965,520,https://github.com/butor/blackbird,#### Understanding and debugging the software,3,3,36,3
5966,520,https://github.com/butor/blackbird,### Contact,5,5,5,5
5967,520,https://github.com/butor/blackbird,### Log Output Example,3,3,3,3
5968,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,# Photoshop-Export-Layers-to-Files-Fast,126,126,126,126
5969,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,## How to Use,3,3,3,3
5970,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,## Example Screenshot,3,3,3,3
5971,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,## Features,1,1,1,1
5972,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,## Extra Field Documentation,3,3,3,3
5973,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,### Selected Group,3,3,3,3
5974,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,### Ignore Layers Starting With,3,3,3,3
5975,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,### Filenames,3,3,3,3
5976,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,### Use Custom Delimiter,3,3,3,3
5977,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,### Prefix/Suffix,3,3,3,3
5978,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,#### Variable Substitution,3,3,3,3
5979,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,### Known Gaps,4,3,4,4
5980,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,## Requirements,3,3,34,3
5981,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,## Contributing,7,7,7,7
5982,521,https://github.com/hsw107/Photoshop-Export-Layers-to-Files-Fast,## Feedback / Bugs,6,6,6,6
