file_id,section_id,content_text_w_o_tags
157,1855,@abstr_hyperlink is a stable public release used in multiple open source projects at Google including in the Android Camera app and in the @abstr_number Google IO app. *Version @abstr_number * is currently under development on the master branch. Comments/bugs/questions/pull requests welcome!  
157,1856,"Building Glide with gradle is fairly straight forward:  @abstr_code_section  Note : Make sure your _Android SDK_ has the _Android Support Repository_ installed, and that your $ANDROID_HOME environment variable is pointing at the SDK or add a local.properties file in the root project with a sdk.dir=... line.  "
157,1857,Follow the steps in the Build section to setup the project and then:  @abstr_code_section You may also find precompiled APKs on the @abstr_hyperlink .  
157,1858,Follow the steps in the Build section to setup the project and then edit the files however you wish. @abstr_hyperlink cleanly imports both Glide's source and tests and is the recommended way to work with Glide.  To open the project in Intellij @abstr_number :  @abstr_number . Go to _File_ menu or the _Welcome Screen_ @abstr_number . Click on _Open..._ @abstr_number . Navigate to Glide's root directory. @abstr_number . Select build.gradle  
157,1859,"To report a specific problem or feature request, @abstr_hyperlink . For questions, suggestions, or anything else, join or email @abstr_hyperlink , or join our IRC channel: @abstr_hyperlink .  "
157,1860,"Before submitting pull requests, contributors must sign Google's @abstr_hyperlink .  "
157,1861, The Android team and Jake Wharton for the @abstr_hyperlink Glide's disk cache is based on.   * Dave Smith for the @abstr_hyperlink Glide's gif decoder is based on.   * Chris Banes for his @abstr_hyperlink script.   * Corey Hall for Glide's @abstr_hyperlink .   * Everyone who has contributed code and reported issues!     
157,1862,Sam Judd - @samajudd  
157,1863,This is not an official Google product. 
158,1864,"node-sqlite @abstr_number - Asynchronous, non-blocking @abstr_hyperlink bindings for @abstr_hyperlink @abstr_number . @abstr_number - @abstr_number . @abstr_number (versions @abstr_number . @abstr_number .x), _* @abstr_number . @abstr_number . @abstr_number +, @abstr_number . @abstr_number .x, and @abstr_number . @abstr_number .x_ * (versions @abstr_number . @abstr_number .x).  (Can also run in @abstr_hyperlink if it uses a supported version of Node's engine.)  @abstr_hyperlink @abstr_hyperlink  "
158,1865,Note: the module must be installed before use.  @abstr_code_section  
158,1866, Straightforward query and parameter binding interface   * Full Buffer/Blob support   * Extensive @abstr_hyperlink   * @abstr_hyperlink API   * @abstr_hyperlink   * Big test suite   * Written in modern C++ and tested for memory leaks     
158,1867,See the @abstr_hyperlink in the wiki.  
158,1868,"You can use @abstr_hyperlink to download and install:    * The latest sqlite @abstr_number package: npm install sqlite @abstr_number    * GitHub's master branch: npm install https://github.com/mapbox/node-sqlite @abstr_number /tarball/master     In both cases the module is automatically built with npm's internal version of node-gyp, and thus your system must meet @abstr_hyperlink .  It is also possible to make your own build of sqlite @abstr_number from its source instead of its npm package (see below).  It is possible to use the installed package in @abstr_hyperlink instead of the vanilla Node.js, but a rebuild is required before use (see the next section).  "
158,1869,"Because of ABI differences, only a rebuilt version of sqlite @abstr_number can be used in @abstr_hyperlink .  After the sqlite @abstr_number module is installed (according to the previous section), do the following:  @abstr_number . Install @abstr_hyperlink globally: npm install nw-gyp -g _(unless already installed)_  @abstr_number . Use nw-gyp to rebuild the module:  @abstr_code_section  Remember the following:    * In the nw-gyp rebuild command, specify the actual target version of your node-webkit. The command must be run in sqlite @abstr_number 's directory (where its package.json resides).    * After the sqlite @abstr_number package is rebuilt for node-webkit it cannot run in the vanilla Node.js (and vice versa).      * For example, npm test of the node-webkit's package would fail.     * If you need sqlite @abstr_number package both for Node.js and node-webkit, then you should make two separate installations of sqlite @abstr_number (in different directories) and rebuild only one of them for node-webkit.    Visit the “ @abstr_hyperlink ” article in the node-webkit's wiki for more details.  "
158,1870,"Unless building via npm install (which uses its own node-gyp) you will need node-gyp installed globally:       npm install node-gyp -g   The sqlite @abstr_number module depends only on libsqlite @abstr_number . However, by default, an internal/bundled copy of sqlite will be built and statically linked, so an externally installed sqlite @abstr_number is not required.  If you wish to install against an external sqlite then you need to pass the --sqlite argument to node-gyp, npm install or the configure wrapper.       ./configure --sqlite=/usr/local     make   Or, using the node-gyp directly:        node-gyp --sqlite=/usr/local      make   Or, using npm:        npm install --sqlite=/usr/local   If building against an external sqlite @abstr_number make sure to have the development headers available. Mac OS X ships with these by default. If you don't have them installed, install the -dev package with your package manager, e.g. apt-get install libsqlite @abstr_number -dev for Debian/Ubuntu. Make sure that you have at least libsqlite @abstr_number >= @abstr_number . @abstr_number .  Note, if building against homebrew-installed sqlite on OS X you can do:       ./configure --sqlite=/usr/local/opt/sqlite/     make   "
158,1871,@abstr_hyperlink is required to run unit tests.  In sqlite @abstr_number 's directory (where its package.json resides) run the following:       npm install mocha     npm test   
